ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
33190,Gabriel Esparza Prez,M,27.0,172.0,58.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Flyweight,Silver
33192,Marlen Esparza Puentes,F,22.0,160.0,51.0,United States,USA,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Flyweight,Bronze
33200,Gro Espeseth,F,27.0,172.0,65.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Gold
33208,Jaime Yusept Espinal Fajardo,M,27.0,178.0,86.0,Puerto Rico,PUR,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
33212,Carlos Mauricio Espnola Lorenzo,M,28.0,175.0,72.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Windsurfer,Silver
33212,Carlos Mauricio Espnola Lorenzo,M,32.0,175.0,72.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Multihull,Bronze
33212,Carlos Mauricio Espnola Lorenzo,M,36.0,175.0,72.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Multihull,Bronze
33227,Paola Milagros Espinosa Snchez,F,22.0,156.0,48.0,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Bronze
33227,Paola Milagros Espinosa Snchez,F,25.0,156.0,48.0,Mexico,MEX,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Silver
33238,Mara del Rosario Espinoza Espinoza,F,20.0,173.0,70.0,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Heavyweight,Gold
33238,Mara del Rosario Espinoza Espinoza,F,24.0,173.0,70.0,Mexico,MEX,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Heavyweight,Bronze
33238,Mara del Rosario Espinoza Espinoza,F,28.0,173.0,70.0,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,Silver
33241,Chloe Esposito,F,24.0,168.0,55.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,Gold
33249,Celso Esquivel Gonzlez,M,23.0,182.0,72.0,Paraguay,PAR,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Silver
33282,Tony Estanguet,M,22.0,185.0,75.0,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
33282,Tony Estanguet,M,26.0,185.0,75.0,France,FRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
33282,Tony Estanguet,M,34.0,185.0,75.0,France,FRA,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
33293,Ester Aperecida dos Santos,F,25.0,164.0,56.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
33294,Laura Ester Ramos,F,22.0,170.0,58.0,Spain,ESP,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Silver
33298,Ellen Marie Estes (-Lee),F,21.0,182.0,77.0,United States,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
33298,Ellen Marie Estes (-Lee),F,25.0,182.0,77.0,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
33334,Vctor Manuel Estrada Garibay,M,28.0,186.0,80.0,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Welterweight,Bronze
33356,Oghenekaro Peter Etebo,M,20.0,172.0,71.0,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
33360,Gemma Etheridge,F,29.0,169.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
33368,Ophlie-Cyrielle Etienne,F,21.0,175.0,57.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
33379,Samuel Eto'o Fils,M,19.0,180.0,72.0,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Gold
33409,Johan Magnus Eurn,M,27.0,192.0,120.0,Sweden,SWE,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
33431,Blair Catherine Evans,F,21.0,175.0,65.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
33442,"Freddie William ""Fred"" Evans",M,21.0,180.0,78.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Welterweight,Silver
33505,Jeffrey Adam Everett,M,23.0,182.0,75.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
33517,Floris Maarten Alphons Maria Evers,M,21.0,189.0,83.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
33517,Floris Maarten Alphons Maria Evers,M,29.0,189.0,83.0,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Silver
33520,Meike Evers,F,23.0,185.0,76.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Gold
33520,Meike Evers,F,27.0,185.0,76.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Gold
33522,Caroline Frances Evers-Swindell (-Meyer),F,25.0,178.0,76.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Double Sculls,Gold
33522,Caroline Frances Evers-Swindell (-Meyer),F,29.0,178.0,76.0,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,Gold
33523,Georgina Emma Buchanan Evers-Swindell (-Earl),F,25.0,178.0,78.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Double Sculls,Gold
33523,Georgina Emma Buchanan Evers-Swindell (-Earl),F,29.0,178.0,78.0,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,Gold
33537,Nelson vora,M,24.0,183.0,76.0,Portugal,POR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,Gold
33592,Imoh Ezekiel,M,22.0,171.0,80.0,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
33606,Ali Ezzine,M,22.0,175.0,57.0,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
33621,Massimo Fabbrizi,M,34.0,177.0,110.0,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,Silver
33630,"Fabiana ""Fabi"" Alvim de Oliveira",F,28.0,169.0,59.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
33630,"Fabiana ""Fabi"" Alvim de Oliveira",F,32.0,169.0,59.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
33636,Marco Jhonfai Fabin de la Mora,M,23.0,172.0,69.0,Mexico,MEX,2012 Summer,2012,Summer,London,Football,Football Men's Football,Gold
33637,Fabiana da Silva Simes,F,19.0,161.0,56.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
33638,Fabiana Marcelino Claudino,F,23.0,193.0,76.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
33638,Fabiana Marcelino Claudino,F,27.0,193.0,76.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
33646,Fbio Luiz de Jesus Magalhes,M,29.0,204.0,101.0,Brazil-1,BRA,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver
33659,"Alexandre ""Alex"" Fbregas Carne",M,27.0,184.0,83.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
33663,"Francisco ""Kiko"" Fbregas Monegal",M,30.0,182.0,78.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
33664,Ludovic Fabregas,M,20.0,198.0,100.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
33676,Andrea Facchin,M,29.0,182.0,79.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
33686,Simone Facey,F,31.0,162.0,53.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
33690,Aigars Fadejevs,M,24.0,175.0,69.0,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,Silver
33787,"Lorraine Ming ""Lorrie"" Fair",F,22.0,160.0,56.0,United States,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
33801,"Suzanne Helen ""Sue"" Fairhurst",F,26.0,182.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
33805,Simon John Fairweather,M,30.0,175.0,71.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,Gold
33844,Natlia Falavigna Silva,F,24.0,178.0,69.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Heavyweight,Bronze
33846,Marinella Falca,F,18.0,167.0,50.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
33850,Yamaguchi Falco Florentino,M,24.0,181.0,77.0,Brazil,BRA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Heavyweight,Bronze
33873,Dana Faletic,F,27.0,178.0,74.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Bronze
33927,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,28.0,190.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
33927,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,32.0,190.0,74.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver
33952,Fan Yilin,F,16.0,148.0,37.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
33974,Fang Yuting,F,22.0,170.0,62.0,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver
33989,ime Fantela,M,30.0,183.0,67.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,Gold
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,29.0,175.0,58.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",Gold
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,29.0,175.0,58.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",Gold
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,33.0,175.0,58.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",Gold
34012,"Mohamed Muktar Jama ""Mo"" Farah",M,33.0,175.0,58.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",Gold
34035,Bianca Farella,F,24.0,173.0,73.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
34074,gnes Farkas,F,27.0,182.0,71.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
34075,Andrea Farkas (-Sgor),F,31.0,178.0,66.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
34145,Margaux Farrell,F,21.0,183.0,71.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
34155,Renita Maree Farrell-Garard,F,28.0,167.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
34164,Kent Farrington,M,35.0,173.0,66.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
34208,Olusoji Adetokumbo Fasuba,M,20.0,175.0,78.0,Nigeria,NGR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
34217,Steffen Fth,M,26.0,199.0,97.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
34233,Rachel Fattal,F,22.0,173.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
34255,Richard Bruce Faulds,M,23.0,183.0,83.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Double Trap,Gold
34326,Joy Lynn Fawcett (Biefeld-),F,32.0,165.0,59.0,United States,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
34326,Joy Lynn Fawcett (Biefeld-),F,36.0,165.0,59.0,United States,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
34357,Krisztina Fazekas Zur,F,31.0,172.0,64.0,Hungary,HUN,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
34357,Krisztina Fazekas Zur,F,36.0,172.0,64.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
34363,Federico Julin Fazio,M,21.0,195.0,85.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
34390,Andriy Vasylovych Fedchuk,M,20.0,184.0,81.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,Bronze
34393,Victor Alexander Feddersen,M,32.0,179.0,71.0,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
34395,Oleksandr Oleksandrovych Fedenko,M,29.0,180.0,69.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
34396,Roger Federer,M,26.0,185.0,80.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,Gold
34396,Roger Federer,M,30.0,185.0,80.0,Switzerland,SUI,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,Silver
34410,Aleksandra Andreyevna Fedoriva,F,19.0,176.0,60.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
34412,Aleksandr Sergeyevich Fedorov,M,23.0,198.0,92.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
34415,Sergey Anatolyevich Fedorovtsev,M,24.0,195.0,90.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Gold
34416,Vasyl Petrovych Fedoryshyn,M,27.0,169.0,60.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
34423,Irina Mikhaylovna Fedotova,F,25.0,181.0,74.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
34457,Alessandro Fei,M,21.0,204.0,90.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
34457,Alessandro Fei,M,25.0,204.0,90.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver
34457,Alessandro Fei,M,33.0,204.0,90.0,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze
34467,"James ""Jimmy"" Feigen",M,22.0,196.0,98.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
34467,"James ""Jimmy"" Feigen",M,26.0,196.0,98.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
34505,Mariya Aleksandrovna Feklistova,F,24.0,158.0,53.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
34546,Felipe Anderson Perieira Gomes,M,23.0,178.0,66.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
34551,Allyson Michelle Felix,F,18.0,168.0,56.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Silver
34551,Allyson Michelle Felix,F,22.0,168.0,56.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Silver
34551,Allyson Michelle Felix,F,22.0,168.0,56.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
34551,Allyson Michelle Felix,F,26.0,168.0,56.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 200 metres,Gold
34551,Allyson Michelle Felix,F,26.0,168.0,56.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
34551,Allyson Michelle Felix,F,26.0,168.0,56.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
34551,Allyson Michelle Felix,F,30.0,168.0,56.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,Silver
34551,Allyson Michelle Felix,F,30.0,168.0,56.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
34551,Allyson Michelle Felix,F,30.0,168.0,56.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
34562,Sylviane Flix,F,26.0,174.0,58.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
34570,Heather Rame Fell,F,25.0,169.0,62.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
34593,Maurizio Felugo,M,31.0,189.0,82.0,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
34612,Feng Kun,F,25.0,183.0,75.0,China,CHN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold
34612,Feng Kun,F,29.0,183.0,75.0,China,CHN,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Bronze
34618,Feng Shanshan,F,26.0,170.0,85.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,Bronze
34619,Feng Tian Wei,F,21.0,163.0,55.0,Singapore,SGP,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Team,Silver
34619,Feng Tian Wei,F,25.0,163.0,55.0,Singapore,SGP,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Singles,Bronze
34619,Feng Tian Wei,F,25.0,163.0,55.0,Singapore,SGP,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Team,Bronze
34626,Feng Zhe,M,24.0,160.0,58.0,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
34626,Feng Zhe,M,24.0,160.0,58.0,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,Gold
34652,Svetlana Yevgenyevna Feofanova,F,24.0,164.0,52.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Pole Vault,Silver
34652,Svetlana Yevgenyevna Feofanova,F,28.0,164.0,52.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Pole Vault,Bronze
34654,Emilie Fer,F,29.0,170.0,63.0,France,FRA,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
34710,"Deborah ""Debbie"" Ferguson-McKenzie",F,24.0,168.0,63.0,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
34710,"Deborah ""Debbie"" Ferguson-McKenzie",F,28.0,168.0,63.0,Bahamas,BAH,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Bronze
34771,Vanessa de Sousa Fernandes,F,22.0,169.0,55.0,Portugal,POR,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Women's Olympic Distance,Silver
34784,Ana Ivis Fernndez Valle,F,27.0,184.0,80.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Gold
34784,Ana Ivis Fernndez Valle,F,31.0,184.0,80.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
34793,Beatriz Fernndez Ibez,F,27.0,180.0,74.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
34794,Begoa Fernndez Molinos,F,32.0,180.0,71.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
34814,Francisco Javier Fernndez Pelez,M,27.0,175.0,60.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,Silver
34816,Gabriel Diego Fernndez,M,27.0,204.0,111.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Gold
34824,Mara Isabel Fernndez Gutirrez,F,28.0,159.0,57.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Lightweight,Gold
34825,Jaime Francisco Fernandez,M,29.0,193.0,103.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
34829,Jrme Fernandez,M,31.0,199.0,106.0,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
34829,Jrme Fernandez,M,35.0,199.0,106.0,France,FRA,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
34839,Juan Fernndez la Villa,M,23.0,174.0,73.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
34851,Lisa M. Fernandez (-Lujan),F,29.0,167.0,77.0,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
34851,Lisa M. Fernandez (-Lujan),F,33.0,167.0,77.0,United States,USA,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Gold
34876,"Rodolfo ""Rudy"" Fernndez Farrs",M,23.0,196.0,84.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver
34876,"Rodolfo ""Rudy"" Fernndez Farrs",M,27.0,196.0,84.0,Spain,ESP,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
34876,"Rodolfo ""Rudy"" Fernndez Farrs",M,31.0,196.0,84.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
34887,Xabier Fernndez Gaztaaga,M,27.0,181.0,81.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,Gold
34887,Xabier Fernndez Gaztaaga,M,31.0,181.0,81.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,Silver
34900,"Fernanda ""Fernandinha"" Ferreira",F,32.0,172.0,66.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
34914,Lyndon Ferns,M,20.0,187.0,87.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
34945,Jean-Nol Ferrari,M,26.0,187.0,87.0,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Gold
34946,Mara Paz Ferrari,F,27.0,162.0,61.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
34948,Matteo Ferrari,M,24.0,181.0,77.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Bronze
